ts,stage,frame_id,dt_ms,fps,cpu_pct,mem_pct,forwarded
1757810042.013,detect,100,9.1,,13.8,2.7,100
1757810042.013,sample_decision,100,0.0,,0.0,2.7,100
1757810042.070,capture,101,57.4,,1.6,2.7,101
1757810042.080,detect,101,9.0,,10.7,2.7,101
1757810042.080,sample_decision,101,0.0,,0.0,2.7,101
1757810042.137,capture,102,57.1,,1.6,2.7,102
1757810042.146,detect,102,9.1,,10.3,2.7,102
1757810042.146,sample_decision,102,0.0,,0.0,2.7,102
1757810042.204,capture,103,57.2,,3.8,2.7,103
1757810042.213,detect,103,9.1,,13.3,2.7,103
1757810042.213,sample_decision,103,0.0,,0.0,2.7,103
1757810042.270,capture,104,57.1,,5.0,2.7,104
1757810042.280,detect,104,9.2,,17.9,2.7,104
1757810042.280,sample_decision,104,0.0,,0.0,2.7,104
1757810042.337,capture,105,56.8,,7.1,2.7,105
1757810042.346,detect,105,9.2,,13.8,2.7,105
1757810042.346,sample_decision,105,0.0,,0.0,2.7,105
1757810042.404,capture,106,57.5,,2.7,2.7,106
1757810042.413,detect,106,9.1,,16.1,2.7,106
1757810042.413,sample_decision,106,0.0,,0.0,2.7,106
1757810042.470,capture,107,56.9,,1.6,2.7,107
1757810042.480,detect,107,9.3,,13.3,2.7,107
1757810042.480,sample_decision,107,0.0,,0.0,2.7,107
1757810042.537,capture,108,57.2,,1.6,2.7,108
1757810042.547,detect,108,9.2,,10.3,2.7,108
1757810042.547,sample_decision,108,0.0,,0.0,2.7,108
1757810042.603,capture,109,56.6,,3.8,2.7,109
1757810042.613,detect,109,9.1,,10.7,2.7,109
1757810042.613,sample_decision,109,0.0,,0.0,2.7,109
1757810042.670,capture,110,57.2,,3.3,2.7,110
1757810042.679,detect,110,9.0,,13.8,2.7,110
1757810042.680,sample_decision,110,0.0,,0.0,2.7,110
1757810042.737,capture,111,57.3,,4.8,2.7,111
1757810042.746,detect,111,9.2,,10.3,2.7,111
1757810042.747,sample_decision,111,0.0,,0.0,2.7,111
1757810042.803,capture,112,56.8,,3.2,2.7,112
1757810042.813,detect,112,9.1,,10.3,2.7,112
1757810042.813,sample_decision,112,0.0,,0.0,2.7,112
1757810042.870,capture,113,57.4,,2.7,2.7,113
1757810042.880,detect,113,9.1,,16.7,2.7,113
1757810042.880,sample_decision,113,0.0,,0.0,2.7,113
1757810042.937,capture,114,57.1,,1.1,2.7,114
1757810042.946,detect,114,9.1,,10.3,2.7,114
1757810042.947,sample_decision,114,0.0,,0.0,2.7,114
1757810043.004,capture,115,57.3,,1.6,2.7,115
1757810043.016,detect,115,11.7,,15.8,2.7,115
1757810043.016,sample_decision,115,0.0,,0.0,2.7,115
1757810043.071,capture,116,54.6,,2.3,2.7,116
1757810043.080,detect,116,9.1,,10.3,2.7,116
1757810043.080,sample_decision,116,0.0,,0.0,2.7,116
1757810043.137,capture,117,56.7,,1.1,2.7,117
1757810043.146,detect,117,9.1,,13.8,2.7,117
1757810043.146,sample_decision,117,0.0,,0.0,2.7,117
1757810043.204,capture,118,57.1,,3.8,2.7,118
1757810043.213,detect,118,9.1,,16.1,2.7,118
1757810043.213,sample_decision,118,0.0,,0.0,2.7,118
1757810043.270,capture,119,56.6,,2.2,2.7,119
1757810043.279,detect,119,9.2,,10.3,2.7,119
1757810043.280,sample_decision,119,0.0,,0.0,2.7,119
1757810043.337,capture,120,57.7,,2.7,2.7,120
1757810043.347,detect,120,9.2,,10.7,2.7,120
1757810043.347,sample_decision,120,0.0,,0.0,2.7,120
1757810043.403,capture,121,56.2,,3.3,2.7,121
1757810043.413,detect,121,9.3,,10.3,2.7,121
1757810043.413,sample_decision,121,0.0,,0.0,2.7,121
1757810043.471,capture,122,57.5,,4.3,2.7,122
1757810043.480,detect,122,9.1,,10.3,2.7,122
1757810043.480,sample_decision,122,0.0,,0.0,2.7,122
1757810043.537,capture,123,56.5,,1.1,2.7,123
1757810043.546,detect,123,9.3,,18.7,2.7,123
1757810043.546,sample_decision,123,0.0,,0.0,2.7,123
1757810043.603,capture,124,57.0,,2.7,2.7,124
1757810043.613,detect,124,9.2,,13.3,2.7,124
1757810043.613,sample_decision,124,0.0,,0.0,2.7,124
1757810043.670,capture,125,57.1,,1.1,2.7,125
1757810043.680,detect,125,9.2,,12.9,2.7,125
1757810043.680,sample_decision,125,0.0,,0.0,2.7,125
1757810043.737,capture,126,56.8,,0.6,2.7,126
1757810043.746,detect,126,9.3,,16.1,2.7,126
1757810043.746,sample_decision,126,0.0,,0.0,2.7,126
1757810043.803,capture,127,56.9,,1.6,2.7,127
1757810043.813,detect,127,9.2,,13.3,2.7,127
1757810043.813,sample_decision,127,0.0,,0.0,2.7,127
1757810043.870,capture,128,57.3,,2.7,2.7,128
1757810043.880,detect,128,9.3,,13.3,2.7,128
1757810043.880,sample_decision,128,0.0,,0.0,2.7,128
1757810043.937,capture,129,56.8,,1.1,2.7,129
1757810043.946,detect,129,9.2,,12.9,2.7,129
1757810043.946,sample_decision,129,0.0,,0.0,2.7,129
1757810044.004,capture,130,57.5,,1.6,2.7,130
1757810044.013,detect,130,9.1,,19.4,2.7,130
1757810044.013,sample_decision,130,0.0,,0.0,2.7,130
1757810044.070,capture,131,56.5,,2.2,2.7,131
1757810044.079,detect,131,9.1,,13.3,2.7,131
1757810044.079,sample_decision,131,0.0,,0.0,2.7,131
1757810044.137,capture,132,57.3,,1.1,2.7,132
1757810044.146,detect,132,9.1,,16.1,2.7,132
1757810044.146,sample_decision,132,0.0,,0.0,2.7,132
1757810044.204,capture,133,57.1,,3.3,2.7,133
1757810044.213,detect,133,9.2,,13.3,2.7,133
1757810044.213,sample_decision,133,0.0,,50.0,2.7,133
1757810044.270,capture,134,57.1,,1.6,2.7,134
1757810044.280,detect,134,9.1,,10.3,2.7,134
1757810044.280,sample_decision,134,0.0,,0.0,2.7,134
1757810044.337,capture,135,56.8,,2.2,2.7,135
1757810044.346,detect,135,9.2,,21.9,2.7,135
1757810044.346,sample_decision,135,0.0,,0.0,2.7,135
1757810044.404,capture,136,57.3,,2.7,2.7,136
1757810044.413,detect,136,9.1,,13.3,2.7,136
1757810044.413,sample_decision,136,0.0,,0.0,2.7,136
1757810044.470,capture,137,56.8,,2.7,2.7,137
1757810044.479,detect,137,9.1,,13.8,2.7,137
1757810044.480,sample_decision,137,0.0,,0.0,2.7,137
1757810044.537,capture,138,57.2,,1.6,2.7,138
1757810044.546,detect,138,9.1,,13.8,2.7,138
1757810044.546,sample_decision,138,0.0,,0.0,2.7,138
1757810044.604,capture,139,57.3,,2.7,2.7,139
1757810044.613,detect,139,9.2,,13.3,2.7,139
1757810044.613,sample_decision,139,0.0,,0.0,2.7,139
1757810044.670,capture,140,56.8,,2.2,2.7,140
1757810044.679,detect,140,9.1,,13.8,2.7,140
1757810044.680,sample_decision,140,0.0,,0.0,2.7,140
1757810044.737,capture,141,57.4,,2.2,2.7,141
1757810044.746,detect,141,9.1,,10.3,2.7,141
1757810044.747,sample_decision,141,0.0,,0.0,2.7,141
1757810044.803,capture,142,56.7,,3.8,2.7,142
1757810044.813,detect,142,9.3,,10.3,2.7,142
1757810044.813,sample_decision,142,0.0,,100.0,2.7,142
1757810044.870,capture,143,57.1,,2.7,2.7,143
1757810044.880,detect,143,9.2,,10.7,2.7,143
1757810044.880,sample_decision,143,0.0,,0.0,2.7,143
1757810044.937,capture,144,57.4,,1.6,2.7,144
1757810044.947,detect,144,9.2,,13.3,2.7,144
1757810044.947,sample_decision,144,0.0,,0.0,2.7,144
1757810045.004,capture,145,56.7,,2.2,2.7,145
1757810045.013,detect,145,9.1,,16.1,2.7,145
1757810045.013,sample_decision,145,0.0,,0.0,2.7,145
1757810045.070,capture,146,57.2,,2.7,2.7,146
1757810045.080,detect,146,9.1,,10.3,2.7,146
1757810045.080,sample_decision,146,0.0,,0.0,2.7,146
1757810045.137,capture,147,56.9,,0.6,2.7,147
1757810045.146,detect,147,9.3,,12.9,2.7,147
1757810045.146,sample_decision,147,0.0,,0.0,2.7,147
1757810045.203,capture,148,56.8,,2.7,2.7,148
1757810045.213,detect,148,9.1,,13.8,2.7,148
1757810045.213,sample_decision,148,0.0,,0.0,2.7,148
1757810045.270,capture,149,57.2,,2.7,2.7,149
1757810045.279,detect,149,9.1,,10.7,2.7,149
1757810045.280,sample_decision,149,0.0,,0.0,2.7,149
1757810045.337,capture,150,57.1,,0.6,2.7,150
1757810045.346,detect,150,9.1,,18.7,2.7,150
1757810045.346,sample_decision,150,0.0,,0.0,2.7,150
1757810045.403,capture,151,56.9,,3.3,2.7,151
1757810045.413,detect,151,9.1,,13.3,2.7,151
1757810045.413,sample_decision,151,0.0,,0.0,2.7,151
1757810045.470,capture,152,57.2,,3.7,2.7,152
1757810045.480,detect,152,9.3,,16.1,2.7,152
1757810045.480,sample_decision,152,0.0,,0.0,2.7,152
1757810045.537,capture,153,57.1,,1.1,2.7,153
1757810045.546,detect,153,9.2,,16.1,2.7,153
1757810045.546,sample_decision,153,0.0,,0.0,2.7,153
1757810045.604,capture,154,57.2,,1.6,2.7,154
1757810045.613,detect,154,9.2,,16.1,2.7,154
1757810045.613,sample_decision,154,0.0,,0.0,2.7,154
1757810045.670,capture,155,56.8,,2.7,2.7,155
1757810045.679,detect,155,9.1,,13.8,2.7,155
1757810045.679,sample_decision,155,0.0,,0.0,2.7,155
1757810045.737,capture,156,57.4,,2.7,2.7,156
1757810045.746,detect,156,9.3,,10.3,2.7,156
1757810045.747,sample_decision,156,0.0,,0.0,2.7,156
1757810045.803,capture,157,56.6,,3.3,2.7,157
1757810045.813,detect,157,9.1,,10.3,2.7,157
1757810045.813,sample_decision,157,0.0,,0.0,2.7,157
1757810045.870,capture,158,57.3,,3.8,2.7,158
1757810045.880,detect,158,9.3,,10.3,2.7,158
1757810045.880,sample_decision,158,0.0,,0.0,2.7,158
1757810045.937,capture,159,57.0,,1.1,2.7,159
1757810045.946,detect,159,9.1,,16.7,2.7,159
1757810045.946,sample_decision,159,0.0,,0.0,2.7,159
1757810046.004,capture,160,57.2,,2.7,2.7,160
1757810046.013,detect,160,9.3,,16.7,2.7,160
1757810046.013,sample_decision,160,0.0,,0.0,2.7,160
1757810046.070,capture,161,56.7,,3.3,2.7,161
1757810046.079,detect,161,9.1,,10.3,2.7,161
1757810046.080,sample_decision,161,0.0,,0.0,2.7,161
1757810046.137,capture,162,57.3,,1.1,2.7,162
1757810046.146,detect,162,9.1,,16.7,2.7,162
1757810046.146,sample_decision,162,0.0,,0.0,2.7,162
1757810046.204,capture,163,57.7,,2.7,2.7,163
1757810046.214,detect,163,9.1,,19.4,2.7,163
1757810046.214,sample_decision,163,0.0,,0.0,2.7,163
1757810046.270,capture,164,56.3,,2.2,2.7,164
1757810046.279,detect,164,9.1,,10.7,2.7,164
