ts,cloud_latency_ms,cpu_pct,mem_pct
1757771819.0719955,8.713960647583008,6.3,2.5
1757771819.106016,8.538484573364258,7.3,2.5
1757771819.1405246,8.513689041137695,6.4,2.5
1757771819.175057,8.773088455200195,5.5,2.5
1757771819.20945,8.47005844116211,6.4,2.5
1757771819.2442355,8.422136306762695,7.1,2.5
1757771819.2787666,8.398056030273438,6.3,2.5
1757771819.313221,8.325815200805664,8.8,2.5
1757771819.3488696,8.483171463012695,5.4,2.5
1757771819.3843234,8.564472198486328,5.3,2.5
1757771819.418755,8.436918258666992,7.2,2.5
1757771819.4536283,8.819818496704102,5.5,2.5
1757771819.4878356,8.379220962524414,6.4,2.5
1757771819.5221283,8.751153945922852,5.5,2.5
1757771819.5562372,8.264303207397461,6.4,2.5
1757771819.590743,8.7890625,5.5,2.5
1757771819.6253147,8.595705032348633,6.4,2.5
1757771819.6602328,8.760929107666016,6.2,2.5
1757771819.6960492,8.548498153686523,6.1,2.5
1757771819.7302237,8.676290512084961,6.4,2.5
1757771819.7647245,8.482933044433594,7.2,2.5
1757771819.8001494,8.249759674072266,6.2,2.5
1757771819.8349724,8.489370346069336,6.3,2.5
1757771819.8708532,8.292675018310547,5.3,2.5
1757771819.905841,8.757829666137695,6.3,2.5
1757771819.9401636,9.07754898071289,4.6,2.5
1757771819.975844,9.274721145629883,6.2,2.5
1757771820.0112374,9.736299514770508,6.2,2.5
1757771820.0461404,8.237123489379883,5.4,2.5
1757771820.0802839,8.419513702392578,7.3,2.5
1757771820.115106,9.069681167602539,5.4,2.5
1757771820.1533043,11.416435241699219,6.6,2.6
1757771820.1881,8.624792098999023,8.0,2.6
1757771820.2225199,8.98885726928711,5.5,2.6
1757771820.2574332,8.916616439819336,7.1,2.6
1757771820.2948258,8.498668670654297,7.6,2.6
1757771820.3303342,8.402109146118164,6.2,2.6
1757771820.3638687,8.522510528564453,6.5,2.6
1757771820.3979397,8.401870727539062,5.6,2.6
1757771820.4352274,8.619308471679688,5.1,2.5
1757771820.4737005,9.734153747558594,7.3,2.5
1757771820.5094788,9.028434753417969,7.8,2.5
1757771820.5453386,9.305477142333984,7.0,2.5
1757771820.5799809,8.447647094726562,5.5,2.5
1757771820.614027,8.695602416992188,4.7,2.5
1757771820.648543,8.533954620361328,5.5,2.5
1757771820.6834786,8.273124694824219,6.3,2.5
1757771820.7187138,8.512258529663086,5.4,2.5
1757771820.7537832,8.40616226196289,6.3,2.5
1757771820.7880363,8.153200149536133,5.6,2.5
1757771820.8220232,8.370637893676758,6.4,2.5
1757771820.8574877,8.649587631225586,7.8,2.5
1757771820.8929164,8.876323699951172,7.0,2.5
1757771820.9281163,8.616447448730469,6.2,2.5
1757771820.9629521,8.39543342590332,5.5,2.5
1757771820.9976206,8.425712585449219,6.3,2.5
1757771821.0320287,8.570671081542969,6.4,2.5
1757771821.0665298,8.451223373413086,6.4,2.5
1757771821.102596,8.928775787353516,6.9,2.5
1757771821.1373272,9.031057357788086,6.3,2.5
1757771821.1727855,9.01174545288086,6.2,2.5
1757771821.2076316,8.982658386230469,5.4,2.5
1757771821.2422848,8.945465087890625,6.3,2.5
1757771821.2773228,8.837461471557617,8.0,2.5
1757771821.311357,8.245229721069336,4.7,2.5
1757771821.3459573,8.395910263061523,6.3,2.5
1757771821.380868,8.479833602905273,7.1,2.5
1757771821.4157665,8.253812789916992,6.3,2.5
1757771821.44971,8.306264877319336,6.4,2.5
1757771821.4847586,8.550882339477539,7.1,2.5
1757771821.5186083,8.303642272949219,5.6,2.5
1757771821.552587,8.749246597290039,5.6,2.5
1757771821.587091,8.636713027954102,6.4,2.5
1757771821.622132,8.761882781982422,6.3,2.5
1757771821.6576192,8.28099250793457,7.1,2.5
1757771821.691219,8.231401443481445,6.5,2.5
1757771821.7258499,9.116888046264648,6.3,2.5
1757771821.760146,8.247613906860352,7.3,2.5
1757771821.7940567,8.344888687133789,5.6,2.5
1757771821.8295536,8.727312088012695,7.0,2.5
1757771821.8637533,8.736371994018555,6.4,2.5
1757771821.898403,8.315324783325195,6.3,2.5
1757771821.932896,8.559465408325195,7.2,2.5
1757771821.966667,8.155107498168945,5.6,2.5
1757771822.0019693,8.48245620727539,7.9,2.5
1757771822.0359693,8.283853530883789,7.3,2.5
1757771822.0705552,8.851051330566406,5.5,2.5
1757771822.1050513,8.861780166625977,6.4,2.5
1757771822.1396816,8.397817611694336,6.3,2.5
1757771822.173218,7.819890975952148,6.5,2.5
1757771822.207152,8.187294006347656,5.6,2.5
1757771822.2411802,8.50677490234375,4.7,2.5
1757771822.2738938,7.788181304931641,6.7,2.5
1757771822.3075228,7.8449249267578125,8.3,2.5
1757771822.3413594,8.25047492980957,5.6,2.5
1757771822.375252,8.059978485107422,6.4,2.5
1757771822.4080586,8.226871490478516,5.7,2.5
1757771822.4412467,7.936239242553711,6.7,2.5
1757771822.4811168,14.946937561035156,6.3,2.5
1757771822.5150385,8.35275650024414,5.6,2.5
1757771822.5489624,8.208751678466797,5.6,2.5
1757771822.5827954,7.937908172607422,5.6,2.5
1757771822.6168869,7.922172546386719,6.4,2.5
1757771822.6510315,8.029460906982422,5.6,2.5
1757771822.6851723,8.020162582397461,6.4,2.5
1757771822.7188766,7.802486419677734,6.5,2.5
1757771822.7520852,7.7972412109375,7.5,2.5
1757771822.785954,8.506059646606445,5.6,2.5
1757771822.8193202,8.45956802368164,5.7,2.5
1757771822.853034,8.144617080688477,6.5,2.5
1757771822.8865767,8.446693420410156,7.3,2.5
1757771822.9197974,8.025646209716797,5.7,2.5
1757771822.9535942,8.534908294677734,6.4,2.5
1757771822.9870605,7.957935333251953,6.6,2.5
1757771823.0212264,8.391618728637695,6.4,2.5
1757771823.055109,8.38327407836914,4.7,2.5
1757771823.0887275,8.463144302368164,7.3,2.5
1757771823.122768,7.935047149658203,6.4,2.5
1757771823.1571178,8.397579193115234,6.4,2.5
1757771823.1911995,8.842706680297852,5.6,2.5
1757771823.225215,8.034706115722656,6.4,2.5
1757771823.2605395,8.393287658691406,6.2,2.5
1757771823.2948039,8.016347885131836,6.4,2.5
1757771823.329088,8.093833923339844,7.2,2.5
1757771823.3630252,7.912874221801758,5.6,2.5
1757771823.3966815,8.174896240234375,7.3,2.5
1757771823.4365382,12.143850326538086,7.0,2.6
1757771823.4710853,8.475065231323242,6.4,2.6
1757771823.5050306,8.498907089233398,5.6,2.6
1757771823.5397363,8.55398178100586,7.1,2.6
1757771823.573611,8.083820343017578,4.7,2.6
1757771823.6089795,8.731365203857422,7.1,2.5
1757771823.6440952,9.154081344604492,6.2,2.6
1757771823.6782684,8.160591125488281,6.4,2.6
1757771823.7132213,8.197546005249023,7.1,2.6
1757771823.7469404,8.267641067504883,6.5,2.6
1757771823.781044,8.048295974731445,6.4,2.6
1757771823.8142283,8.18014144897461,5.7,2.6
1757771823.848413,8.225440979003906,7.3,2.6
1757771823.8822665,7.7991485595703125,5.6,2.5
1757771823.9164572,7.798671722412109,7.3,2.5
1757771823.9515483,7.927179336547852,6.3,2.5
1757771823.9854207,8.070230484008789,5.6,2.5
1757771824.018317,7.809162139892578,6.7,2.5
1757771824.052583,8.368492126464844,6.4,2.5
1757771824.0864255,8.380413055419922,7.3,2.5
1757771824.120129,8.38470458984375,6.5,2.5
1757771824.1533632,8.398771286010742,5.7,2.5
1757771824.1867714,8.322715759277344,5.7,2.5
1757771824.221248,8.325338363647461,7.2,2.5
1757771824.254826,7.949590682983398,7.3,2.5
1757771824.2885635,8.290290832519531,6.5,2.5
1757771824.3225818,8.336305618286133,6.4,2.5
1757771824.3568776,8.29458236694336,6.4,2.5
1757771824.3901424,8.055448532104492,5.7,2.5
1757771824.4244351,8.547782897949219,8.0,2.5
1757771824.4581087,8.63957405090332,5.6,2.5
1757771824.4927182,8.468866348266602,6.3,2.5
1757771824.5367625,15.563726425170898,7.1,2.5
1757771824.5707166,7.519721984863281,5.4,2.5
1757771824.605227,8.500337600708008,6.4,2.6
1757771824.6401885,8.270263671875,10.4,2.6
1757771824.6735258,8.002281188964844,5.7,2.6
1757771824.7076674,7.917881011962891,7.3,2.6
1757771824.7410948,7.956027984619141,6.5,2.6
1757771824.7750654,8.037567138671875,6.4,2.6
1757771824.808347,8.007526397705078,4.8,2.6
1757771824.8438778,8.70203971862793,7.8,2.6
1757771824.8781266,8.29005241394043,7.3,2.6
1757771824.911801,8.078813552856445,5.6,2.6
1757771824.9458616,8.333683013916016,6.4,2.6
1757771824.9849257,12.061834335327148,7.9,2.6
1757771825.0247002,8.863210678100586,5.5,2.6
1757771825.0581477,8.05974006652832,7.4,2.6
1757771825.0919857,8.025407791137695,5.6,2.6
1757771825.1267192,8.474588394165039,5.5,2.6
1757771825.1613479,7.984161376953125,6.4,2.5
1757771825.1952782,7.80797004699707,6.4,2.6
1757771825.2286484,7.784366607666016,6.5,2.6
1757771825.262116,7.7266693115234375,8.3,2.6
1757771825.2962146,7.751703262329102,4.7,2.6
1757771825.3293798,7.971286773681641,8.3,2.6
1757771825.3631113,7.931709289550781,5.6,2.6
1757771825.3975205,7.814168930053711,6.4,2.6
1757771825.4323938,7.772207260131836,6.3,2.6
1757771825.46598,7.817745208740234,5.6,2.6
1757771825.5004,7.9193115234375,7.3,2.6
1757771825.5340397,7.8582763671875,6.5,2.6
1757771825.5677178,7.940769195556641,4.8,2.6
1757771825.6021671,8.085489273071289,8.0,2.6
1757771825.6354754,7.993221282958984,4.8,2.6
1757771825.669216,8.551597595214844,6.5,2.6
1757771825.7027113,8.107423782348633,7.4,2.6
1757771825.7372332,8.702754974365234,7.2,2.6
1757771825.7707822,8.058309555053711,7.4,2.6
1757771825.8042297,8.079051971435547,5.7,2.6
1757771825.8374405,7.948637008666992,5.7,2.6
1757771825.872149,8.141756057739258,6.3,2.6
1757771825.9103603,8.502006530761719,5.0,2.6
1757771825.94426,8.092880249023438,5.6,2.6
1757771825.9777813,8.1024169921875,5.7,2.6
1757771826.0118268,8.310794830322266,7.3,2.6
1757771826.045263,8.199453353881836,5.7,2.6
1757771826.0792844,8.272886276245117,6.5,2.6
1757771826.113666,8.484601974487305,5.5,2.5
1757771826.1484952,8.498430252075195,7.1,2.6
1757771826.1823514,8.297204971313477,6.4,2.5
1757771826.2161238,8.342504501342773,5.6,2.6
1757771826.250312,8.45646858215332,5.5,2.5
1757771826.2844462,8.423328399658203,6.5,2.6
1757771826.3185198,8.428573608398438,7.3,2.6
1757771826.3524399,8.269071578979492,4.7,2.6
1757771826.3865435,8.414983749389648,7.3,2.6
1757771826.4212081,8.469581604003906,6.4,2.6
1757771826.4565122,8.28862190246582,5.4,2.6
1757771826.4909568,8.275747299194336,7.2,2.6
1757771826.5248797,8.347272872924805,5.6,2.6
1757771826.56948,15.658378601074219,7.0,2.6
1757771826.6043506,8.492231369018555,5.5,2.6
1757771826.6386843,8.475065231323242,8.0,2.6
1757771826.6735225,8.573293685913086,4.5,2.6
1757771826.7104304,9.387016296386719,6.0,2.6
1757771826.7464006,8.702278137207031,15.2,2.6
1757771826.7819297,8.58449935913086,10.4,2.6
1757771826.8168058,8.349895477294922,6.3,2.6
1757771826.8511617,8.495807647705078,7.2,2.6
1757771826.885708,8.274555206298828,5.5,2.6
1757771826.9209256,8.695363998413086,5.4,2.6
1757771826.955022,8.484363555908203,7.3,2.6
1757771826.989015,8.305549621582031,6.4,2.6
1757771827.0237746,8.369922637939453,6.2,2.6
1757771827.059018,8.693695068359375,6.3,2.6
1757771827.093605,8.263111114501953,6.3,2.6
1757771827.1279764,8.36181640625,6.4,2.6
1757771827.1621573,8.36634635925293,5.5,2.6
1757771827.1971476,8.434295654296875,6.2,2.6
1757771827.2321289,8.562803268432617,6.3,2.6
1757771827.2666805,8.399486541748047,7.1,2.6
1757771827.3016493,8.808612823486328,6.2,2.6
1757771827.3360894,8.31913948059082,5.5,2.6
1757771827.3739388,11.154413223266602,8.9,2.6
1757771827.4085574,8.475780487060547,6.4,2.6
1757771827.4431555,8.340597152709961,6.3,2.6
1757771827.477616,8.369207382202148,6.4,2.6
1757771827.512837,8.457422256469727,5.4,2.6
1757771827.5471532,8.247137069702148,8.9,2.6
1757771827.5815578,8.278846740722656,5.5,2.6
1757771827.6165879,8.391380310058594,5.4,2.6
1757771827.651078,8.289575576782227,8.0,2.6
1757771827.6879752,8.38327407836914,6.0,2.6
1757771827.722714,8.293628692626953,7.1,2.6
1757771827.757121,8.467435836791992,6.4,2.6
1757771827.7921045,8.16965103149414,7.1,2.6
1757771827.8280163,8.256912231445312,6.9,2.6
1757771827.8623333,8.394956588745117,5.5,2.6
1757771827.8963447,8.314132690429688,6.5,2.6
1757771827.931249,8.230924606323242,7.9,2.6
1757771827.9667504,8.191823959350586,5.4,2.6
1757771828.0008276,8.418798446655273,5.6,2.6
1757771828.0354998,8.356332778930664,7.1,2.6
1757771828.069977,8.584976196289062,6.4,2.6
1757771828.1044445,8.1634521484375,6.4,2.6
1757771828.1381776,8.23068618774414,7.3,2.6
1757771828.1721654,8.295774459838867,5.6,2.6
1757771828.2064822,8.430004119873047,6.4,2.6
1757771828.2412682,8.514165878295898,7.2,2.6
1757771828.276145,8.340597152709961,6.3,2.6
1757771828.3103995,8.228778839111328,6.4,2.6
1757771828.3455024,8.478641510009766,5.4,2.6
1757771828.3796287,8.407354354858398,6.4,2.6
1757771828.4140441,8.298397064208984,6.4,2.6
1757771828.4484706,8.598804473876953,6.4,2.6
1757771828.4835405,9.03773307800293,5.4,2.6
1757771828.5186658,8.543252944946289,6.3,2.6
1757771828.5531456,8.445024490356445,5.5,2.6
1757771828.5925167,13.271808624267578,7.8,2.6
1757771828.6266441,8.312463760375977,5.6,2.6
1757771828.6612172,8.51130485534668,6.4,2.6
1757771828.696272,8.554458618164062,7.1,2.6
1757771828.7303782,8.374214172363281,5.6,2.6
1757771828.765171,8.296012878417969,7.2,2.6
1757771828.8003445,8.589982986450195,6.2,2.6
1757771828.8342874,8.269786834716797,7.3,2.6
1757771828.8689072,8.62264633178711,5.5,2.6
1757771828.9025238,8.48078727722168,6.5,2.6
1757771828.9374695,8.514404296875,6.3,2.6
1757771828.971688,8.290290832519531,6.4,2.6
1757771829.0065281,8.454084396362305,6.2,2.6
1757771829.0414758,8.3770751953125,6.3,2.6
1757771829.076119,8.407115936279297,6.3,2.6
1757771829.1109228,8.246898651123047,8.0,2.6
1757771829.1458368,8.52203369140625,6.3,2.6
1757771829.1794233,8.305549621582031,6.5,2.6
1757771829.2141385,8.404254913330078,4.6,2.6
1757771829.2536275,8.994102478027344,5.5,2.6
1757771829.2881901,8.35561752319336,6.4,2.6
1757771829.3223455,8.318662643432617,8.1,2.6
1757771829.3576574,8.418798446655273,5.4,2.6
1757771829.3921041,8.488178253173828,7.2,2.6
1757771829.426626,8.48388671875,5.5,2.6
1757771829.4613984,8.439064025878906,6.4,2.6
1757771829.4957705,8.400917053222656,7.2,2.6
1757771829.530001,8.378744125366211,7.3,2.6
1757771829.5641143,8.439302444458008,5.6,2.6
1757771829.6035907,12.121438980102539,7.1,2.6
1757771829.6380377,8.352518081665039,7.2,2.6
1757771829.6729298,8.385419845581055,5.4,2.6
1757771829.7078266,8.684396743774414,6.3,2.6
1757771829.744019,8.582353591918945,9.3,2.6
1757771829.778721,8.388280868530273,5.4,2.6
1757771829.8134754,8.770465850830078,7.2,2.6
1757771829.848602,8.463621139526367,5.4,2.6
1757771829.8839474,8.421182632446289,7.0,2.6
1757771829.918558,8.43358039855957,7.2,2.6
1757771829.9534898,8.554458618164062,6.2,2.6
1757771829.9895191,9.151458740234375,5.3,2.6
1757771830.0247486,8.817195892333984,7.8,2.6
1757771830.0610087,9.156465530395508,6.9,2.6
1757771830.0959935,8.649349212646484,7.1,2.6
1757771830.1315646,9.16147232055664,7.8,2.6
1757771830.1674173,9.1400146484375,4.4,2.6
1757771830.2029963,9.197473526000977,7.8,2.6
1757771830.2374501,8.620738983154297,4.6,2.6
1757771830.272411,9.032726287841797,7.1,2.6
1757771830.3070936,8.471012115478516,6.3,2.6
1757771830.3422492,9.105205535888672,6.3,2.6
1757771830.3768535,8.476734161376953,6.3,2.6
1757771830.411581,8.704423904418945,7.1,2.6
1757771830.4463444,8.641242980957031,6.3,2.6
1757771830.4806361,8.7127685546875,5.5,2.6
1757771830.5151608,8.424520492553711,7.2,2.6
1757771830.5502832,8.437395095825195,7.1,2.6
1757771830.5933843,16.955137252807617,5.8,2.6
1757771830.6283374,9.172439575195312,6.3,2.6
1757771830.6631894,8.78596305847168,8.0,2.6
1757771830.69855,8.63957405090332,6.3,2.6
1757771830.7341168,8.484363555908203,5.3,2.6
1757771830.769344,9.562492370605469,6.3,2.6
1757771830.803944,8.465051651000977,7.1,2.6
1757771830.837943,8.465051651000977,6.5,2.6
1757771830.8720267,8.478641510009766,5.5,2.6
1757771830.9076014,9.046554565429688,7.0,2.6
1757771830.9422758,8.877277374267578,5.5,2.6
1757771830.9766932,8.735895156860352,6.4,2.6
1757771831.0118392,8.608102798461914,7.0,2.6
1757771831.0505905,11.650323867797852,6.5,2.6
1757771831.0865405,8.667469024658203,6.1,2.6
1757771831.1216285,9.058475494384766,6.2,2.6
1757771831.1567423,8.768081665039062,5.4,2.6
1757771831.1920235,9.040117263793945,6.2,2.6
1757771831.228382,8.38327407836914,6.1,2.5
1757771831.2641904,8.943319320678711,7.0,2.6
1757771831.299346,8.955001831054688,7.0,2.6
1757771831.3346007,8.597612380981445,5.4,2.6
1757771831.3702314,9.14907455444336,5.4,2.6
1757771831.405629,8.369684219360352,6.2,2.6
1757771831.4412699,8.866548538208008,6.1,2.6
1757771831.477178,8.667469024658203,6.1,2.6
1757771831.5125964,8.34798812866211,5.4,2.6
1757771831.5469244,8.650541305541992,7.1,2.6
1757771831.5824587,8.484125137329102,6.3,2.6
1757771831.6175854,8.413076400756836,6.3,2.6
1757771831.651342,8.293867111206055,6.5,2.6
1757771831.6853411,8.668661117553711,6.4,2.6
1757771831.7200506,8.687257766723633,8.0,2.6
1757771831.7547297,8.276700973510742,7.1,2.6
1757771831.7892,8.860349655151367,6.4,2.6
1757771831.8235874,8.543729782104492,6.4,2.6
1757771831.8588197,8.914947509765625,5.4,2.6
1757771831.8936107,8.450031280517578,6.3,2.6
1757771831.9291987,8.244514465332031,6.2,2.6
1757771831.9637833,8.556604385375977,6.3,2.6
1757771831.9983046,8.34202766418457,6.4,2.6
1757771832.0338082,8.606672286987305,6.1,2.6
1757771832.0687778,8.859872817993164,6.3,2.6
1757771832.103786,8.278131484985352,7.1,2.6
1757771832.1390684,8.374929428100586,9.5,2.6
1757771832.1732078,8.388280868530273,5.6,2.6
1757771832.207732,8.83340835571289,6.3,2.6
1757771832.2423115,8.584737777709961,5.5,2.6
1757771832.2773993,8.230924606323242,6.3,2.6
1757771832.3132772,8.483409881591797,6.1,2.6
1757771832.3485425,8.309364318847656,6.2,2.6
1757771832.383867,8.358955383300781,7.1,2.6
1757771832.4182336,8.647918701171875,5.5,2.6
1757771832.4537623,8.920907974243164,6.2,2.6
1757771832.4885874,8.971929550170898,6.3,2.6
1757771832.5236905,8.425474166870117,7.0,2.6
1757771832.5581582,8.38017463684082,6.4,2.6
1757771832.5930374,8.841753005981445,5.4,2.6
1757771832.6275792,8.31913948059082,7.3,2.6
1757771832.6680734,13.61846923828125,5.4,2.6
1757771832.7038665,9.165525436401367,7.0,2.6
1757771832.738761,8.6517333984375,5.5,2.6
1757771832.7748184,9.531259536743164,6.1,2.6
1757771832.8110266,8.595466613769531,6.9,2.6
1757771832.8457174,8.576393127441406,8.0,2.6
1757771832.8811102,9.10329818725586,5.4,2.6
1757771832.9170394,8.762359619140625,5.3,2.6
1757771832.9537253,8.732080459594727,8.5,2.6
1757771832.9893923,8.91256332397461,6.1,2.6
1757771833.0250313,8.88371467590332,6.2,2.6
1757771833.0606248,8.588552474975586,7.0,2.6
1757771833.0970592,8.564233779907227,5.2,2.6
1757771833.1315517,8.565902709960938,8.0,2.6
1757771833.1673064,8.450031280517578,6.1,2.6
1757771833.2022147,8.869647979736328,6.3,2.6
1757771833.2374108,9.051322937011719,5.4,2.6
1757771833.272726,8.80122184753418,7.1,2.6
1757771833.3079922,9.067773818969727,6.2,2.6
1757771833.3427064,8.816242218017578,5.5,2.6
1757771833.3780918,8.520126342773438,6.2,2.6
1757771833.413196,8.455991744995117,5.4,2.6
1757771833.4494812,8.5296630859375,6.0,2.6
1757771833.4847915,8.364200592041016,6.2,2.6
1757771833.5205092,8.673906326293945,7.0,2.6
1757771833.556202,9.058475494384766,7.8,2.6
1757771833.5916533,8.778572082519531,7.0,2.6
1757771833.627577,9.489774703979492,4.5,2.6
1757771833.6628118,8.399724960327148,6.2,2.6
1757771833.6976936,8.420944213867188,7.1,2.6
1757771833.7329288,8.519649505615234,5.4,2.6
1757771833.767539,8.620023727416992,6.3,2.6
1757771833.8017457,8.400440216064453,6.4,2.6
1757771833.837108,9.015798568725586,5.4,2.6
1757771833.8722436,8.777618408203125,10.3,2.6
1757771833.9071498,8.867502212524414,6.3,2.6
1757771833.9420292,8.78453254699707,5.4,2.6
1757771833.9776087,8.694887161254883,6.2,2.6
1757771834.0128443,8.742332458496094,4.5,2.6
1757771834.0478115,8.293628692626953,7.9,2.6
1757771834.0822396,8.500814437866211,6.4,2.6
1757771834.1176722,8.435726165771484,5.3,2.6
1757771834.1517248,8.269309997558594,7.3,2.6
1757771834.1879876,9.612560272216797,7.7,2.6
1757771834.223824,9.271383285522461,6.1,2.6
1757771834.2592351,9.105682373046875,5.4,2.6
1757771834.2940364,8.646965026855469,7.9,2.6
1757771834.3287394,8.567571640014648,5.5,2.6
1757771834.3630319,8.42738151550293,6.4,2.6
1757771834.3982306,8.523702621459961,5.4,2.6
1757771834.433404,8.613824844360352,6.3,2.6
1757771834.46901,9.27591323852539,6.1,2.6
1757771834.5044632,9.250402450561523,6.2,2.6
1757771834.539439,9.02557373046875,6.3,2.6
1757771834.575525,9.236812591552734,6.1,2.6
1757771834.6107976,8.660078048706055,5.4,2.6
1757771834.6459026,8.412599563598633,6.2,2.6
1757771834.6885564,17.152070999145508,6.6,2.6
1757771834.7247875,10.254383087158203,6.0,2.6
1757771834.7611454,9.493589401245117,7.6,2.6
1757771834.7958171,8.39376449584961,6.3,2.6
1757771834.8324392,8.803367614746094,12.2,2.6
1757771834.867929,8.498907089233398,7.0,2.6
1757771834.9027517,8.728742599487305,5.5,2.6
1757771834.937588,8.47005844116211,6.3,2.6
1757771834.971933,8.599519729614258,7.2,2.6
1757771835.0069125,8.565187454223633,7.1,2.6
1757771835.0419676,8.746862411499023,5.4,2.6
1757771835.0760248,8.547067642211914,7.3,2.6
1757771835.110202,8.610963821411133,5.6,2.6
1757771835.1459963,8.892536163330078,6.1,2.6
1757771835.1798248,8.486270904541016,5.6,2.6
1757771835.214974,8.94618034362793,5.4,2.6
1757771835.2494965,8.722066879272461,5.5,2.6
1757771835.284605,8.915185928344727,8.0,2.6
1757771835.3204339,9.021997451782227,6.1,2.6
1757771835.3562732,8.944034576416016,7.0,2.6
1757771835.3900673,8.481025695800781,4.7,2.6
1757771835.4252522,8.90803337097168,5.4,2.6
1757771835.4604065,8.388280868530273,6.3,2.6
1757771835.4960773,8.505105972290039,7.0,2.6
1757771835.530605,8.367061614990234,6.4,2.6
1757771835.565373,8.393287658691406,5.4,2.6
1757771835.600887,8.411169052124023,6.2,2.6
1757771835.6359105,8.705377578735352,7.1,2.6
1757771835.6698647,8.427858352661133,6.4,2.6
1757771835.7052977,8.952617645263672,5.4,2.6
1757771835.740642,8.740901947021484,7.0,2.6
1757771835.7757041,8.820772171020508,6.2,2.6
1757771835.8112023,8.410215377807617,7.8,2.6
1757771835.8466272,8.842706680297852,6.2,2.6
1757771835.8808985,8.37564468383789,5.6,2.6
1757771835.9150248,8.373022079467773,6.4,2.6
1757771835.9494889,8.317947387695312,7.2,2.6
1757771835.9846005,8.32819938659668,5.4,2.6
1757771836.0194244,8.400440216064453,8.0,2.6
1757771836.0540504,9.016036987304688,6.3,2.6
1757771836.0887237,8.523941040039062,5.5,2.6
1757771836.1251264,9.051084518432617,6.9,2.6
1757771836.1600702,8.6669921875,7.1,2.6
1757771836.194494,8.42905044555664,6.4,2.6
1757771836.229489,8.469104766845703,6.3,2.6
1757771836.2643378,8.627176284790039,6.3,2.6
1757771836.2992597,9.119510650634766,5.4,2.6
1757771836.334423,8.529901504516602,6.2,2.6
1757771836.369927,8.890867233276367,6.2,2.6
1757771836.405709,8.90040397644043,6.1,2.6
1757771836.4403987,8.882284164428711,7.1,2.6
1757771836.4749143,8.82411003112793,7.1,2.6
1757771836.5120583,9.868860244750977,5.1,2.6
1757771836.5464654,8.42142105102539,5.5,2.6
1757771836.5819383,8.378982543945312,7.0,2.6
1757771836.6170437,8.53276252746582,5.4,2.6
1757771836.6518583,8.440256118774414,6.3,2.6
1757771836.6876493,8.605718612670898,8.5,2.5
1757771836.734327,12.727737426757812,9.5,2.6
1757771836.7708054,10.1470947265625,14.0,2.6
1757771836.8058085,8.805274963378906,7.1,2.6
1757771836.8409352,9.008169174194336,7.1,2.6
1757771836.875884,8.709192276000977,7.1,2.6
1757771836.9104204,8.449792861938477,5.5,2.6
