ts,stage,frame_id,dt_ms,fps,cpu_pct,mem_pct,forwarded
1757771838.602,detect,611,9.5,,13.3,2.5,611
1757771838.602,sample_decision,611,0.0,,0.0,2.5,611
1757771838.627,capture,612,1.9,,5.0,2.5,612
1757771838.637,detect,612,9.5,,15.6,2.5,612
1757771838.637,sample_decision,612,0.0,,0.0,2.5,612
1757771838.662,capture,613,1.9,,1.3,2.5,613
1757771838.672,detect,613,9.7,,18.2,2.5,613
1757771838.672,sample_decision,613,0.0,,0.0,2.5,613
1757771838.698,capture,614,2.2,,2.5,2.5,614
1757771838.707,detect,614,9.4,,21.2,2.5,614
1757771838.708,sample_decision,614,0.0,,0.0,2.5,614
1757771838.734,capture,615,2.7,,1.2,2.5,615
1757771838.744,detect,615,9.7,,20.6,2.5,615
1757771838.744,sample_decision,615,0.0,,0.0,2.5,615
1757771838.773,capture,616,2.7,,5.3,2.5,616
1757771838.783,detect,616,9.4,,13.3,2.5,616
1757771838.783,sample_decision,616,0.0,,0.0,2.5,616
1757771838.811,capture,617,2.0,,4.4,2.5,617
1757771838.821,detect,617,9.5,,12.9,2.5,617
1757771838.821,sample_decision,617,0.0,,0.0,2.5,617
1757771838.846,capture,618,1.7,,1.3,2.5,618
1757771838.856,detect,618,9.4,,18.7,2.5,618
1757771838.856,sample_decision,618,0.0,,0.0,2.5,618
1757771838.881,capture,619,1.9,,3.8,2.5,619
1757771838.890,detect,619,9.5,,10.3,2.5,619
1757771838.891,sample_decision,619,0.0,,0.0,2.5,619
1757771838.917,capture,620,2.1,,3.6,2.5,620
1757771838.926,detect,620,9.5,,10.0,2.5,620
1757771838.926,sample_decision,620,0.0,,0.0,2.5,620
1757771838.953,capture,621,3.3,,3.5,2.5,621
1757771838.963,detect,621,9.3,,13.3,2.5,621
1757771838.963,sample_decision,621,0.0,,0.0,2.5,621
1757771838.991,capture,622,2.0,,3.4,2.5,622
1757771839.000,detect,622,9.5,,18.2,2.5,622
1757771839.000,sample_decision,622,0.0,,0.0,2.5,622
1757771839.026,capture,623,2.1,,3.6,2.5,623
1757771839.036,detect,623,9.6,,15.6,2.5,623
1757771839.036,sample_decision,623,0.0,,0.0,2.5,623
1757771839.061,capture,624,2.3,,3.7,2.5,624
1757771839.071,detect,624,9.6,,15.6,2.5,624
1757771839.071,sample_decision,624,0.0,,0.0,2.5,624
1757771839.097,capture,625,2.3,,2.5,2.5,625
1757771839.106,detect,625,9.5,,13.3,2.5,625
1757771839.106,sample_decision,625,0.0,,0.0,2.5,625
1757771839.132,capture,626,2.4,,2.5,2.5,626
1757771839.141,detect,626,9.6,,12.9,2.5,626
1757771839.141,sample_decision,626,0.0,,0.0,2.5,626
1757771839.166,capture,627,1.9,,3.8,2.5,627
1757771839.176,detect,627,9.3,,18.7,2.5,627
1757771839.176,sample_decision,627,0.0,,0.0,2.5,627
1757771839.201,capture,628,2.0,,2.5,2.5,628
1757771839.211,detect,628,9.5,,13.3,2.5,628
1757771839.211,sample_decision,628,0.0,,0.0,2.5,628
1757771839.235,capture,629,1.7,,3.8,2.5,629
1757771839.245,detect,629,9.4,,13.3,2.5,629
1757771839.245,sample_decision,629,0.0,,0.0,2.5,629
1757771839.271,capture,630,2.5,,4.8,2.5,630
1757771839.281,detect,630,9.7,,9.7,2.5,630
1757771839.281,sample_decision,630,0.0,,0.0,2.5,630
1757771839.308,capture,631,3.9,,3.4,2.5,631
1757771839.318,detect,631,9.7,,12.9,2.5,631
1757771839.318,sample_decision,631,0.0,,0.0,2.5,631
1757771839.344,capture,632,2.5,,4.8,2.5,632
1757771839.354,detect,632,9.6,,16.1,2.5,632
1757771839.354,sample_decision,632,0.0,,0.0,2.5,632
1757771839.379,capture,633,1.9,,3.7,2.5,633
1757771839.389,detect,633,9.7,,12.9,2.5,633
1757771839.389,sample_decision,633,0.0,,0.0,2.5,633
1757771839.413,capture,634,1.8,,2.6,2.5,634
1757771839.423,detect,634,9.7,,15.6,2.5,634
1757771839.423,sample_decision,634,0.0,,0.0,2.5,634
1757771839.449,capture,635,2.1,,3.6,2.5,635
1757771839.459,detect,635,9.6,,12.9,2.5,635
1757771839.459,sample_decision,635,0.0,,0.0,2.5,635
1757771839.485,capture,636,2.8,,2.4,2.5,636
1757771839.494,detect,636,9.3,,13.8,2.5,636
1757771839.494,sample_decision,636,0.0,,0.0,2.5,636
1757771839.519,capture,637,1.9,,4.9,2.5,637
1757771839.529,detect,637,9.5,,13.3,2.5,637
1757771839.529,sample_decision,637,0.0,,0.0,2.5,637
1757771839.553,capture,638,1.9,,6.3,2.5,638
1757771839.563,detect,638,9.5,,12.9,2.5,638
1757771839.563,sample_decision,638,0.0,,0.0,2.5,638
1757771839.590,capture,639,1.9,,2.4,2.5,639
1757771839.601,detect,639,10.6,,16.7,2.5,639
1757771839.601,sample_decision,639,0.0,,0.0,2.5,639
1757771839.626,capture,640,1.7,,2.5,2.5,640
1757771839.636,detect,640,9.6,,15.6,2.5,640
1757771839.636,sample_decision,640,0.0,,0.0,2.5,640
1757771839.662,capture,641,2.3,,3.6,2.5,641
1757771839.672,detect,641,9.6,,18.7,2.5,641
1757771839.672,sample_decision,641,0.0,,0.0,2.5,641
1757771839.697,capture,642,2.2,,3.8,2.5,642
1757771839.707,detect,642,10.0,,12.5,2.5,642
1757771839.707,sample_decision,642,0.0,,0.0,2.5,642
1757771839.732,capture,643,2.2,,3.7,2.5,643
1757771839.742,detect,643,9.6,,12.9,2.5,643
1757771839.742,sample_decision,643,0.0,,0.0,2.5,643
1757771839.767,capture,644,1.8,,3.7,2.5,644
1757771839.777,detect,644,9.5,,13.3,2.5,644
1757771839.777,sample_decision,644,0.0,,0.0,2.5,644
1757771839.802,capture,645,1.9,,1.3,2.5,645
1757771839.812,detect,645,9.6,,18.2,2.5,645
1757771839.812,sample_decision,645,0.0,,0.0,2.5,645
1757771839.838,capture,646,3.2,,3.5,2.5,646
1757771839.848,detect,646,9.4,,18.8,2.5,646
1757771839.848,sample_decision,646,0.0,,0.0,2.5,646
1757771839.873,capture,647,2.4,,3.7,2.5,647
1757771839.883,detect,647,9.6,,16.1,2.5,647
1757771839.883,sample_decision,647,0.0,,0.0,2.5,647
1757771839.908,capture,648,2.3,,2.6,2.5,648
1757771839.917,detect,648,9.6,,10.0,2.5,648
1757771839.918,sample_decision,648,0.0,,0.0,2.5,648
1757771839.942,capture,649,1.8,,2.6,2.5,649
1757771839.952,detect,649,9.5,,18.2,2.5,649
1757771839.952,sample_decision,649,0.0,,0.0,2.5,649
1757771839.976,capture,650,2.0,,3.8,2.5,650
1757771839.986,detect,650,9.5,,12.9,2.5,650
1757771839.986,sample_decision,650,0.0,,0.0,2.5,650
1757771840.012,capture,651,2.9,,2.4,2.5,651
1757771840.021,detect,651,9.3,,13.8,2.5,651
1757771840.022,sample_decision,651,0.0,,0.0,2.5,651
1757771840.047,capture,652,2.4,,4.8,2.5,652
1757771840.057,detect,652,9.9,,10.0,2.5,652
1757771840.057,sample_decision,652,0.0,,0.0,2.5,652
1757771840.082,capture,653,2.3,,2.5,2.5,653
1757771840.092,detect,653,9.6,,18.2,2.5,653
1757771840.092,sample_decision,653,0.0,,0.0,2.5,653
1757771840.117,capture,654,1.9,,3.7,2.5,654
1757771840.127,detect,654,9.7,,15.6,2.5,654
1757771840.127,sample_decision,654,0.0,,0.0,2.5,654
1757771840.153,capture,655,2.7,,2.4,2.5,655
1757771840.163,detect,655,9.6,,13.3,2.5,655
1757771840.163,sample_decision,655,0.0,,100.0,2.5,655
1757771840.188,capture,656,2.0,,2.5,2.5,656
1757771840.198,detect,656,9.6,,10.0,2.5,656
1757771840.198,sample_decision,656,0.0,,0.0,2.5,656
1757771840.223,capture,657,2.0,,4.9,2.5,657
1757771840.233,detect,657,9.5,,10.3,2.5,657
1757771840.233,sample_decision,657,0.0,,0.0,2.5,657
1757771840.259,capture,658,2.3,,4.8,2.5,658
1757771840.268,detect,658,9.5,,15.6,2.5,658
1757771840.268,sample_decision,658,0.0,,0.0,2.5,658
1757771840.294,capture,659,2.2,,3.7,2.5,659
1757771840.303,detect,659,9.5,,15.6,2.5,659
1757771840.304,sample_decision,659,0.0,,0.0,2.5,659
1757771840.329,capture,660,1.9,,2.5,2.5,660
1757771840.339,detect,660,9.6,,12.9,2.5,660
1757771840.339,sample_decision,660,0.0,,0.0,2.5,660
1757771840.364,capture,661,1.8,,3.7,2.5,661
1757771840.374,detect,661,9.6,,12.9,2.5,661
1757771840.374,sample_decision,661,0.0,,0.0,2.5,661
1757771840.399,capture,662,2.3,,3.7,2.5,662
1757771840.409,detect,662,9.4,,13.3,2.5,662
1757771840.409,sample_decision,662,0.0,,0.0,2.5,662
1757771840.434,capture,663,2.1,,2.5,2.5,663
1757771840.444,detect,663,9.5,,18.2,2.5,663
1757771840.444,sample_decision,663,0.0,,0.0,2.5,663
1757771840.469,capture,664,2.1,,1.3,2.5,664
1757771840.478,detect,664,9.5,,13.3,2.5,664
1757771840.478,sample_decision,664,0.0,,0.0,2.5,664
1757771840.503,capture,665,1.6,,3.8,2.5,665
1757771840.513,detect,665,9.5,,10.0,2.5,665
1757771840.513,sample_decision,665,0.0,,0.0,2.5,665
1757771840.539,capture,666,2.8,,3.6,2.5,666
1757771840.548,detect,666,9.5,,16.1,2.5,666
1757771840.549,sample_decision,666,0.0,,0.0,2.5,666
1757771840.574,capture,667,2.1,,3.7,2.5,667
1757771840.584,detect,667,9.5,,16.1,2.5,667
1757771840.584,sample_decision,667,0.0,,0.0,2.5,667
1757771840.609,capture,668,1.6,,3.7,2.5,668
1757771840.619,detect,668,9.6,,12.9,2.5,668
1757771840.619,sample_decision,668,0.0,,0.0,2.5,668
1757771840.644,capture,669,2.4,,3.7,2.5,669
1757771840.654,detect,669,9.5,,13.3,2.5,669
1757771840.654,sample_decision,669,0.0,,0.0,2.5,669
1757771840.679,capture,670,1.6,,2.6,2.5,670
1757771840.688,detect,670,9.5,,15.6,2.5,670
1757771840.688,sample_decision,670,0.0,,0.0,2.5,670
1757771840.714,capture,671,2.5,,2.5,2.5,671
1757771840.724,detect,671,9.5,,18.8,2.5,671
1757771840.724,sample_decision,671,0.0,,0.0,2.5,671
1757771840.749,capture,672,2.0,,5.0,2.5,672
1757771840.758,detect,672,9.5,,13.3,2.5,672
1757771840.759,sample_decision,672,0.0,,0.0,2.5,672
1757771840.783,capture,673,1.9,,3.8,2.5,673
1757771840.793,detect,673,9.8,,15.6,2.5,673
1757771840.793,sample_decision,673,0.0,,0.0,2.5,673
1757771840.823,capture,674,1.7,,1.1,2.5,674
1757771840.832,detect,674,9.6,,18.2,2.5,674
1757771840.832,sample_decision,674,0.0,,0.0,2.5,674
1757771840.859,capture,675,2.3,,3.5,2.5,675
1757771840.869,detect,675,9.8,,10.0,2.5,675
1757771840.869,sample_decision,675,0.0,,0.0,2.5,675
1757771840.895,capture,676,2.9,,3.7,2.5,676
1757771840.905,detect,676,9.5,,16.1,2.5,676
1757771840.905,sample_decision,676,0.0,,0.0,2.5,676
1757771840.929,capture,677,2.0,,3.8,2.5,677
1757771840.939,detect,677,9.5,,16.1,2.5,677
1757771840.939,sample_decision,677,0.0,,0.0,2.5,677
1757771840.964,capture,678,2.1,,2.5,2.5,678
1757771840.974,detect,678,9.6,,12.9,2.5,678
1757771840.974,sample_decision,678,0.0,,0.0,2.5,678
1757771840.999,capture,679,1.6,,2.6,2.5,679
1757771841.008,detect,679,9.4,,18.7,2.5,679
1757771841.008,sample_decision,679,0.0,,0.0,2.5,679
1757771841.034,capture,680,1.9,,2.5,2.5,680
1757771841.043,detect,680,9.4,,15.6,2.5,680
1757771841.043,sample_decision,680,0.0,,0.0,2.5,680
1757771841.069,capture,681,2.3,,2.5,2.5,681
1757771841.078,detect,681,9.5,,13.3,2.5,681
1757771841.078,sample_decision,681,0.0,,0.0,2.5,681
1757771841.103,capture,682,1.8,,3.8,2.5,682
1757771841.112,detect,682,9.4,,13.3,2.5,682
1757771841.113,sample_decision,682,0.0,,0.0,2.5,682
1757771841.137,capture,683,2.0,,4.9,2.5,683
1757771841.147,detect,683,9.4,,16.1,2.5,683
1757771841.147,sample_decision,683,0.0,,0.0,2.5,683
1757771841.172,capture,684,1.8,,3.7,2.5,684
1757771841.182,detect,684,9.3,,13.3,2.5,684
1757771841.182,sample_decision,684,0.0,,0.0,2.5,684
1757771841.207,capture,685,2.5,,2.5,2.5,685
1757771841.217,detect,685,9.6,,16.1,2.5,685
1757771841.217,sample_decision,685,0.0,,0.0,2.5,685
1757771841.242,capture,686,2.4,,2.5,2.5,686
1757771841.251,detect,686,9.6,,16.1,2.5,686
1757771841.251,sample_decision,686,0.0,,0.0,2.5,686
1757771841.275,capture,687,1.9,,2.6,2.5,687
1757771841.285,detect,687,9.7,,12.9,2.5,687
1757771841.286,sample_decision,687,0.0,,0.0,2.5,687
1757771841.311,capture,688,2.4,,2.5,2.5,688
1757771841.320,detect,688,9.4,,13.3,2.5,688
1757771841.320,sample_decision,688,0.0,,0.0,2.5,688
1757771841.345,capture,689,1.6,,3.8,2.5,689
1757771841.354,detect,689,9.5,,12.9,2.5,689
1757771841.355,sample_decision,689,0.0,,0.0,2.5,689
1757771841.379,capture,690,1.9,,3.7,2.5,690
1757771841.389,detect,690,9.4,,10.3,2.5,690
1757771841.389,sample_decision,690,0.0,,0.0,2.5,690
1757771841.414,capture,691,3.0,,3.7,2.5,691
1757771841.424,detect,691,9.5,,18.7,2.5,691
1757771841.424,sample_decision,691,0.0,,0.0,2.5,691
1757771841.448,capture,692,2.1,,2.6,2.5,692
1757771841.458,detect,692,9.5,,12.9,2.5,692
1757771841.458,sample_decision,692,0.0,,0.0,2.5,692
1757771841.483,capture,693,1.9,,3.8,2.5,693
1757771841.493,detect,693,10.0,,17.6,2.5,693
1757771841.493,sample_decision,693,0.0,,0.0,2.5,693
1757771841.518,capture,694,2.0,,2.5,2.5,694
1757771841.527,detect,694,9.4,,16.1,2.5,694
1757771841.527,sample_decision,694,0.0,,0.0,2.5,694
1757771841.552,capture,695,1.9,,2.6,2.5,695
1757771841.562,detect,695,9.5,,12.9,2.5,695
1757771841.562,sample_decision,695,0.0,,0.0,2.5,695
1757771841.587,capture,696,2.6,,4.8,2.5,696
1757771841.597,detect,696,9.4,,13.3,2.5,696
1757771841.597,sample_decision,696,0.0,,0.0,2.5,696
1757771841.622,capture,697,2.4,,3.7,2.5,697
1757771841.632,detect,697,9.8,,18.2,2.5,697
1757771841.632,sample_decision,697,0.0,,0.0,2.5,697
1757771841.657,capture,698,2.2,,2.5,2.5,698
1757771841.666,detect,698,9.4,,13.3,2.5,698
1757771841.667,sample_decision,698,0.0,,0.0,2.5,698
1757771841.691,capture,699,1.9,,3.8,2.5,699
1757771841.701,detect,699,9.4,,10.3,2.5,699
1757771841.701,sample_decision,699,0.0,,0.0,2.5,699
1757771841.726,capture,700,1.6,,3.8,2.5,700
1757771841.736,detect,700,9.5,,18.2,2.5,700
1757771841.736,sample_decision,700,0.0,,0.0,2.5,700
1757771841.761,capture,701,2.6,,1.3,2.5,701
1757771841.770,detect,701,9.4,,13.8,2.5,701
1757771841.771,sample_decision,701,0.0,,0.0,2.5,701
1757771841.795,capture,702,1.9,,3.8,2.5,702
1757771841.805,detect,702,9.6,,12.9,2.5,702
1757771841.805,sample_decision,702,0.0,,0.0,2.5,702
1757771841.830,capture,703,1.8,,2.5,2.5,703
1757771841.840,detect,703,9.6,,16.1,2.5,703
1757771841.840,sample_decision,703,0.0,,0.0,2.5,703
1757771841.865,capture,704,1.6,,4.9,2.5,704
1757771841.875,detect,704,9.3,,13.3,2.5,704
1757771841.875,sample_decision,704,0.0,,0.0,2.5,704
1757771841.899,capture,705,1.9,,3.8,2.5,705
1757771841.909,detect,705,9.5,,12.9,2.5,705
1757771841.909,sample_decision,705,0.0,,0.0,2.5,705
1757771841.935,capture,706,2.5,,2.5,2.5,706
1757771841.944,detect,706,9.4,,16.1,2.5,706
1757771841.945,sample_decision,706,0.0,,0.0,2.5,706
1757771841.969,capture,707,1.8,,3.8,2.5,707
1757771841.979,detect,707,9.5,,18.2,2.5,707
1757771841.979,sample_decision,707,0.0,,0.0,2.5,707
1757771842.004,capture,708,1.8,,3.8,2.5,708
1757771842.013,detect,708,9.4,,12.9,2.5,708
1757771842.014,sample_decision,708,0.0,,0.0,2.5,708
1757771842.039,capture,709,2.0,,1.3,2.5,709
1757771842.049,detect,709,9.5,,12.9,2.5,709
1757771842.049,sample_decision,709,0.0,,0.0,2.5,709
1757771842.073,capture,710,1.7,,3.8,2.5,710
1757771842.083,detect,710,9.5,,12.9,2.5,710
1757771842.083,sample_decision,710,0.0,,0.0,2.5,710
1757771842.109,capture,711,3.0,,3.7,2.5,711
1757771842.118,detect,711,9.4,,13.3,2.5,711
1757771842.118,sample_decision,711,0.0,,0.0,2.5,711
1757771842.143,capture,712,1.9,,3.8,2.5,712
1757771842.152,detect,712,9.6,,15.6,2.5,712
1757771842.153,sample_decision,712,0.0,,0.0,2.5,712
1757771842.177,capture,713,2.4,,2.6,2.5,713
1757771842.187,detect,713,9.4,,12.9,2.5,713
1757771842.187,sample_decision,713,0.0,,100.0,2.5,713
1757771842.214,capture,714,2.1,,2.4,2.5,714
1757771842.223,detect,714,9.4,,18.7,2.5,714
1757771842.223,sample_decision,714,0.0,,0.0,2.5,714
1757771842.249,capture,715,2.5,,2.4,2.5,715
1757771842.259,detect,715,9.3,,13.8,2.5,715
1757771842.259,sample_decision,715,0.0,,0.0,2.5,715
1757771842.283,capture,716,1.9,,5.0,2.5,716
1757771842.293,detect,716,9.5,,10.0,2.5,716
1757771842.293,sample_decision,716,0.0,,0.0,2.5,716
1757771842.317,capture,717,1.7,,2.6,2.5,717
1757771842.327,detect,717,9.4,,18.8,2.5,717
1757771842.327,sample_decision,717,0.0,,0.0,2.5,717
1757771842.353,capture,718,2.2,,0.0,2.5,718
1757771842.362,detect,718,9.4,,13.8,2.5,718
1757771842.362,sample_decision,718,0.0,,0.0,2.5,718
1757771842.388,capture,719,2.7,,4.8,2.5,719
1757771842.398,detect,719,9.5,,10.0,2.5,719
1757771842.398,sample_decision,719,0.0,,0.0,2.5,719
1757771842.423,capture,720,2.3,,4.9,2.5,720
1757771842.433,detect,720,9.5,,10.0,2.5,720
1757771842.433,sample_decision,720,0.0,,0.0,2.5,720
1757771842.458,capture,721,1.7,,2.5,2.5,721
1757771842.467,detect,721,9.5,,15.6,2.5,721
1757771842.467,sample_decision,721,0.0,,0.0,2.5,721
1757771842.495,capture,722,4.2,,2.3,2.5,722
1757771842.504,detect,722,9.3,,18.7,2.5,722
1757771842.504,sample_decision,722,0.0,,0.0,2.5,722
1757771842.531,capture,723,2.6,,3.6,2.6,723
1757771842.540,detect,723,9.6,,18.8,2.6,723
1757771842.540,sample_decision,723,0.0,,0.0,2.6,723
1757771842.566,capture,724,2.0,,3.6,2.5,724
1757771842.576,detect,724,9.6,,18.2,2.5,724
1757771842.576,sample_decision,724,0.0,,0.0,2.5,724
1757771842.602,capture,725,1.9,,2.5,2.5,725
1757771842.611,detect,725,9.5,,15.6,2.5,725
1757771842.611,sample_decision,725,0.0,,0.0,2.5,725
1757771842.637,capture,726,2.8,,1.2,2.5,726
1757771842.647,detect,726,9.5,,13.3,2.5,726
1757771842.647,sample_decision,726,0.0,,0.0,2.5,726
1757771842.673,capture,727,1.9,,4.7,2.6,727
1757771842.682,detect,727,9.4,,13.3,2.6,727
1757771842.683,sample_decision,727,0.0,,0.0,2.6,727
1757771842.708,capture,728,1.9,,4.8,2.5,728
1757771842.718,detect,728,9.6,,10.3,2.5,728
1757771842.718,sample_decision,728,0.0,,0.0,2.5,728
1757771842.742,capture,729,1.9,,2.6,2.5,729
1757771842.752,detect,729,9.5,,20.6,2.5,729
1757771842.752,sample_decision,729,0.0,,0.0,2.5,729
1757771842.778,capture,730,2.5,,4.8,2.5,730
1757771842.788,detect,730,9.5,,15.6,2.5,730
1757771842.788,sample_decision,730,0.0,,0.0,2.5,730
1757771842.821,capture,731,3.1,,3.8,2.5,731
1757771842.830,detect,731,9.5,,13.3,2.5,731
1757771842.831,sample_decision,731,0.0,,0.0,2.5,731
1757771842.859,capture,732,1.9,,4.4,2.5,732
1757771842.868,detect,732,9.3,,16.1,2.5,732
1757771842.869,sample_decision,732,0.0,,0.0,2.5,732
1757771842.893,capture,733,2.1,,5.0,2.5,733
1757771842.903,detect,733,9.6,,15.6,2.5,733
1757771842.903,sample_decision,733,0.0,,0.0,2.5,733
1757771842.928,capture,734,1.7,,2.6,2.5,734
1757771842.937,detect,734,9.4,,13.3,2.5,734
1757771842.937,sample_decision,734,0.0,,0.0,2.5,734
1757771842.964,capture,735,2.1,,2.4,2.5,735
1757771842.974,detect,735,9.7,,12.9,2.5,735
1757771842.974,sample_decision,735,0.0,,0.0,2.5,735
1757771842.999,capture,736,2.4,,2.5,2.5,736
1757771843.009,detect,736,9.5,,16.1,2.5,736
1757771843.009,sample_decision,736,0.0,,0.0,2.5,736
1757771843.033,capture,737,1.9,,5.0,2.5,737
1757771843.043,detect,737,9.4,,13.3,2.5,737
1757771843.043,sample_decision,737,0.0,,0.0,2.5,737
1757771843.068,capture,738,1.9,,2.5,2.5,738
1757771843.077,detect,738,9.5,,12.9,2.5,738
1757771843.078,sample_decision,738,0.0,,0.0,2.5,738
1757771843.103,capture,739,1.9,,2.5,2.5,739
1757771843.112,detect,739,9.5,,15.6,2.5,739
1757771843.112,sample_decision,739,0.0,,0.0,2.5,739
1757771843.137,capture,740,2.1,,4.9,2.5,740
1757771843.147,detect,740,9.6,,10.0,2.5,740
1757771843.147,sample_decision,740,0.0,,100.0,2.5,740
1757771843.173,capture,741,2.6,,1.2,2.5,741
1757771843.182,detect,741,9.4,,13.3,2.5,741
1757771843.183,sample_decision,741,0.0,,0.0,2.5,741
1757771843.208,capture,742,2.1,,4.9,2.5,742
1757771843.217,detect,742,9.4,,13.3,2.5,742
1757771843.217,sample_decision,742,0.0,,0.0,2.5,742
1757771843.242,capture,743,1.9,,2.5,2.5,743
1757771843.252,detect,743,9.7,,17.6,2.5,743
1757771843.252,sample_decision,743,0.0,,0.0,2.5,743
1757771843.277,capture,744,1.9,,2.6,2.5,744
1757771843.286,detect,744,9.5,,13.3,2.5,744
1757771843.286,sample_decision,744,0.0,,0.0,2.5,744
1757771843.312,capture,745,2.1,,3.7,2.5,745
1757771843.321,detect,745,9.5,,13.3,2.5,745
1757771843.321,sample_decision,745,0.0,,0.0,2.5,745
1757771843.348,capture,746,3.1,,3.5,2.5,746
1757771843.357,detect,746,9.2,,13.8,2.5,746
1757771843.358,sample_decision,746,0.0,,0.0,2.5,746
1757771843.383,capture,747,2.2,,2.5,2.5,747
1757771843.392,detect,747,9.4,,16.1,2.5,747
1757771843.392,sample_decision,747,0.0,,0.0,2.5,747
1757771843.418,capture,748,1.6,,2.4,2.5,748
1757771843.428,detect,748,9.5,,18.2,2.5,748
1757771843.428,sample_decision,748,0.0,,0.0,2.5,748
1757771843.453,capture,749,2.0,,1.3,2.5,749
1757771843.463,detect,749,9.6,,13.3,2.5,749
1757771843.463,sample_decision,749,0.0,,0.0,2.5,749
1757771843.488,capture,750,2.0,,2.5,2.5,750
1757771843.498,detect,750,9.8,,12.5,2.5,750
1757771843.499,sample_decision,750,0.0,,0.0,2.5,750
1757771843.524,capture,751,2.3,,3.7,2.5,751
1757771843.533,detect,751,9.5,,13.3,2.5,751
1757771843.534,sample_decision,751,0.0,,0.0,2.5,751
1757771843.558,capture,752,2.7,,3.8,2.5,752
1757771843.568,detect,752,9.8,,17.6,2.5,752
1757771843.569,sample_decision,752,0.0,,0.0,2.5,752
1757771843.595,capture,753,2.2,,3.5,2.5,753
1757771843.605,detect,753,9.6,,10.0,2.5,753
1757771843.605,sample_decision,753,0.0,,0.0,2.5,753
1757771843.630,capture,754,1.8,,2.5,2.5,754
1757771843.640,detect,754,9.5,,16.1,2.5,754
1757771843.640,sample_decision,754,0.0,,0.0,2.5,754
1757771843.666,capture,755,1.9,,6.0,2.5,755
1757771843.675,detect,755,9.5,,12.9,2.5,755
1757771843.675,sample_decision,755,0.0,,0.0,2.5,755
1757771843.701,capture,756,3.4,,2.4,2.5,756
1757771843.711,detect,756,9.5,,18.7,2.5,756
1757771843.711,sample_decision,756,0.0,,0.0,2.5,756
1757771843.737,capture,757,2.3,,2.4,2.5,757
1757771843.747,detect,757,9.7,,18.2,2.5,757
1757771843.747,sample_decision,757,0.0,,0.0,2.5,757
1757771843.773,capture,758,2.2,,1.2,2.5,758
1757771843.782,detect,758,9.5,,12.9,2.5,758
1757771843.783,sample_decision,758,0.0,,0.0,2.5,758
1757771843.808,capture,759,1.9,,4.9,2.5,759
1757771843.817,detect,759,9.6,,12.9,2.5,759
1757771843.817,sample_decision,759,0.0,,0.0,2.5,759
1757771843.842,capture,760,1.6,,2.5,2.5,760
1757771843.852,detect,760,9.4,,16.1,2.5,760
1757771843.852,sample_decision,760,0.0,,0.0,2.5,760
1757771843.879,capture,761,3.0,,3.5,2.5,761
1757771843.888,detect,761,9.5,,18.2,2.5,761
1757771843.888,sample_decision,761,0.0,,0.0,2.5,761
1757771843.914,capture,762,2.2,,2.5,2.5,762
1757771843.924,detect,762,9.8,,15.6,2.5,762
1757771843.924,sample_decision,762,0.0,,0.0,2.5,762
1757771843.948,capture,763,2.4,,2.5,2.5,763
1757771843.958,detect,763,9.4,,13.3,2.5,763
1757771843.958,sample_decision,763,0.0,,0.0,2.5,763
1757771843.982,capture,764,1.6,,3.8,2.5,764
1757771843.992,detect,764,9.5,,16.1,2.5,764
1757771843.992,sample_decision,764,0.0,,0.0,2.5,764
1757771844.018,capture,765,1.9,,3.7,2.5,765
1757771844.027,detect,765,9.4,,15.6,2.5,765
1757771844.028,sample_decision,765,0.0,,0.0,2.5,765
1757771844.053,capture,766,2.2,,2.5,2.5,766
1757771844.063,detect,766,9.5,,13.3,2.5,766
1757771844.063,sample_decision,766,0.0,,0.0,2.5,766
1757771844.088,capture,767,1.9,,3.8,2.5,767
1757771844.097,detect,767,9.5,,12.9,2.5,767
1757771844.098,sample_decision,767,0.0,,0.0,2.5,767
1757771844.122,capture,768,1.9,,3.8,2.5,768
1757771844.132,detect,768,9.4,,18.2,2.5,768
1757771844.132,sample_decision,768,0.0,,0.0,2.5,768
1757771844.157,capture,769,1.6,,3.8,2.5,769
1757771844.166,detect,769,9.5,,10.0,2.5,769
1757771844.167,sample_decision,769,0.0,,0.0,2.5,769
1757771844.191,capture,770,1.9,,3.8,2.5,770
1757771844.202,detect,770,10.0,,9.7,2.5,770
1757771844.202,sample_decision,770,0.0,,0.0,2.5,770
1757771844.227,capture,771,2.3,,2.5,2.5,771
1757771844.237,detect,771,9.6,,18.2,2.5,771
1757771844.237,sample_decision,771,0.0,,0.0,2.5,771
1757771844.262,capture,772,1.9,,2.5,2.5,772
1757771844.271,detect,772,9.4,,16.1,2.5,772
1757771844.272,sample_decision,772,0.0,,0.0,2.5,772
1757771844.298,capture,773,2.4,,3.6,2.5,773
1757771844.307,detect,773,9.4,,16.1,2.5,773
1757771844.307,sample_decision,773,0.0,,0.0,2.5,773
1757771844.332,capture,774,1.7,,6.0,2.5,774
1757771844.342,detect,774,9.7,,10.0,2.5,774
1757771844.342,sample_decision,774,0.0,,0.0,2.5,774
1757771844.368,capture,775,2.2,,4.8,2.5,775
1757771844.377,detect,775,9.3,,13.3,2.5,775
1757771844.378,sample_decision,775,0.0,,0.0,2.5,775
1757771844.404,capture,776,2.9,,2.4,2.5,776
1757771844.413,detect,776,9.3,,13.3,2.5,776
1757771844.414,sample_decision,776,0.0,,0.0,2.5,776
1757771844.439,capture,777,1.9,,2.5,2.5,777
